StockCode,Description,PriceCategory,TotalRevenue,TotalQuantity,NumberOrders,AveragePrice
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,premium,406.7999999999999,24,13,16.949999999999996
22324,BLUE POLKADOT KIDS BAG,moyen,406.7999999999999,216,22,1.936956521739131
20681,PINK POLKADOT CHILDRENS UMBRELLA,premium,406.25,125,33,3.25
85136A,YELLOW SHARK HELICOPTER,premium,405.4499999999997,51,37,7.949999999999995
22074,6 RIBBONS SHIMMERING PINKS ,moyen,404.24999999999994,245,38,1.649999999999999
22296,HEART IVORY TRELLIS LARGE,bas,400.2,276,4,1.45
21219,SET/4 BADGES BALLOON GIRL,bas,398.75,319,38,1.25
84974,S/2 ZINC HEART DESIGN PLANTERS,premium,397.99999999999983,40,28,9.949999999999994
22422,TOOTHPASTE TUBE PEN,bas,397.25,971,73,0.6605194805194796
84817,DANISH ROSE DECORATIVE PLATE,moyen,396.9000000000001,189,34,2.1
21617,4 LILY  BOTANICAL DINNER CANDLES,premium,396.75,109,33,3.7045454545454546
85127,SMALL SQUARE CUT GLASS CANDLESTICK,premium,396.0,80,19,4.950000000000001
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,bas,394.1600000000001,296,19,1.3836842105263154
21576,LETS GO SHOPPING COTTON TOTE BAG,moyen,393.75,175,44,2.25
22048,BIRTHDAY BANQUET GIFT WRAP,bas,393.5,975,32,0.4175
22136,LOVE HEART SOCK HANGER,moyen,392.7,238,49,1.6500000000000008
20840,FRENCH FLORAL CUSHION COVER ,bas,392.69999999999993,462,41,0.8500000000000005
21828,EIGHT PIECE SNAKE  SET,bas,392.5,314,68,1.25
84849B,FAIRY SOAP SOAP HOLDER,moyen,392.0799999999999,232,57,1.6899999999999986
22545,MINI JIGSAW BUNNIES,bas,391.1099999999999,1089,47,0.40083333333333354
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,premium,391.0299999999998,87,41,4.497804878048782
22340,NOEL GARLAND PAINTED ZINC ,bas,390.6300000000001,969,59,0.4073770491803282
85032A,ROMANTIC IMAGES GIFT WRAP SET,bas,389.99999999999966,600,88,0.649999999999999
22496,SET OF 2 ROUND TINS DUTCH CHEESE,moyen,389.39999999999975,132,60,2.949999999999998
84826,ASSTD DESIGN 3D PAPER STICKERS,bas,389.38,1162,30,0.5745714285714287
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,bas,388.68999999999977,481,54,0.8461818181818189
84360,TABLE LAMP WHITE SHADE WOOD BASE,premium,388.3,74,17,5.797058823529413
22810,SET OF 6 T-LIGHTS SNOWMEN,premium,387.93,67,11,5.79
23537,WALL ART I LOVE LONDON ,premium,387.2999999999999,86,19,4.823684210526317
21741,COSY SLIPPER SHOES LARGE GREEN,moyen,386.4499999999999,131,28,2.9500000000000015
84912A,PINK ROSE WASHBAG,premium,386.25,103,38,3.75
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,moyen,386.0999999999999,234,31,1.649999999999999
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,bas,385.01999999999975,975,54,0.4161904761904768
22337,ANGEL DECORATION PAINTED ZINC ,bas,383.9500000000001,635,26,0.6870370370370371
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,bas,383.76,5856,17,0.16666666666666669
85032D,YULETIDE IMAGES GIFT WRAP SET,bas,383.5000000000001,590,49,0.6499999999999995
23523,TREASURE AHOY WALL ART,moyen,383.0400000000001,144,2,2.66
23320,GIANT 50'S CHRISTMAS CRACKER,bas,382.5,306,41,1.25
47585A,PINK FAIRY CAKE CUSHION COVER,premium,382.5,102,27,3.75
20762,GREEN FERN SKETCHBOOK ,premium,382.46,101,51,3.8227450980392157
22517,CHILDS GARDEN RAKE PINK,moyen,381.6000000000005,186,54,2.0956896551724116
23457,LARGE PARLOUR PICTURE FRAME,premium,380.7,78,27,4.933928571428573
21373,MIRRORED WALL ART SNOWFLAKES,bas,380.25,507,45,0.75
16045,POPART WOODEN PENCILS ASST,bas,380.0,8900,68,0.043478260869565244
22310,IVORY KNITTED MUG COSY ,bas,379.9,262,4,1.45
22101,MIRROR MOSAIC VOTIVE HOLDER,moyen,378.9000000000001,189,22,2.077272727272728
21992,VINTAGE PAISLEY STATIONERY SET,moyen,378.69000000000005,139,36,2.833947368421052
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,premium,378.3399999999999,34,20,11.4515
21015,DARK BIRD HOUSE TREE DECORATION,bas,377.90999999999985,1251,66,0.3229411764705876
22287,"DECORATION , WOBBLY CHICKEN, METAL ",moyen,377.8500000000001,229,28,1.649999999999999
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,bas,377.4900000000002,449,57,0.8477966101694924
84976,RECTANGULAR SHAPED MIRROR,bas,376.8300000000002,477,24,0.7899999999999996
84687,BEACH HUT SHELF W 3 DRAWERS,premium,376.5,70,20,5.700000000000002
85144,JARDIN ETCHED GLASS CHEESE DISH,moyen,376.35,193,25,1.9500000000000008
85187,S/12 MINI RABBIT EASTER,moyen,376.1999999999997,228,56,1.6500000000000012
21705,BAG 500g SWIRLY MARBLES,bas,375.3600000000002,832,22,0.43818181818181823
20766,GARDEN PATH SKETCHBOOK,premium,374.88,97,46,3.9014285714285717
20765,CHRYSANTHEMUM SKETCHBOOK ,premium,374.84,96,51,3.9600000000000004
35599B,BLACK CHRISTMAS TREE 120CM,moyen,374.4,192,19,1.95
23128,DOLLCRAFT BOY JEAN-PAUL ,premium,373.9,82,12,4.883333333333334
85135B,BLUE DRAGONFLY HELICOPTER,premium,373.64999999999986,47,34,7.949999999999995
20716,PARTY FOOD SHOPPER BAG,bas,373.5,314,34,1.2445714285714287
20839,FRENCH PAISLEY CUSHION COVER ,bas,373.14999999999986,439,46,0.8500000000000006
16011,ANIMAL STICKERS,bas,372.3300000000002,1773,46,0.21000000000000013
21352,EUCALYPTUS & PINECONE  WREATH,premium,372.3,58,14,6.692857142857143
22344,PARTY PIZZA DISH PINK POLKADOT,bas,371.6799999999999,1048,45,0.5547826086956525
23058,CHRISTMAS HANGING SNOWFLAKE,bas,371.30000000000007,470,40,0.7899999999999994
21581,SKULLS  DESIGN  COTTON TOTE BAG,moyen,371.25,165,40,2.25
85114A,BLACK ENCHANTED FOREST PLACEMAT,moyen,371.2499999999999,225,38,1.649999999999999
23039,T-LIGHT HOLDER SILVER HEART HANDLE,moyen,370.79999999999984,192,22,1.936956521739131
22700,BLACK AND WHITE DOG BOWL,moyen,368.7599999999999,156,33,2.912647058823531
20932,PINK POT PLANT CANDLE,moyen,368.75,125,11,2.9499999999999997
22942,CHRISTMAS LIGHTS 10 SANTAS ,moyen,368.7499999999999,125,24,2.950000000000001
22442,GROW YOUR OWN FLOWERS SET OF 3,moyen,368.5499999999999,189,20,1.95
21562,HAWAIIAN GRASS SKIRT ,bas,368.35,319,25,1.2272
72799F,IVORY PILLAR CANDLE GOLD FLOCK,moyen,368.0,128,21,2.931818181818183
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,bas,367.98,1102,23,0.4791304347826082
84600,NEW BAROQUE JEWELLERY BOX ,premium,367.5999999999999,48,20,7.85
21808,"CHRISTMAS GARLAND STARS,TREES",premium,367.5,98,20,3.75
22074,6 RIBBONS SHIMMERING PINKS ,bas,367.05000000000007,755,37,0.7035135135135137
22116,METAL SIGN HIS DINNER IS SERVED,bas,366.93,459,69,0.7943478260869559
22513,DOORSTOP FOOTBALL DESIGN,premium,366.85999999999996,82,39,4.6775
21846,PINK DIAMANTE PEN IN GIFT BOX,premium,365.61999999999983,72,24,5.616666666666666
72598,SET/12 TAPER CANDLES,bas,364.95,459,41,0.8402325581395355
20803,SMALL PINK GLASS SUNDAE DISH,bas,364.79999999999984,904,28,0.3982758620689656
23415,HOME SWEET HOME HOOK,moyen,364.65,221,35,1.649999999999999
85088,CANDY SPOT HAND BAG,moyen,364.62000000000006,183,18,2.0784210526315796
22701,PINK DOG BOWL,moyen,364.3799999999997,156,35,2.8461111111111115
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,premium,363.75,97,27,3.75
23425,STORAGE TIN HOME SWEET HOME,moyen,363.54,146,26,2.4900000000000015
16008,SMALL FOLDING SCISSOR(POINTED EDGE),bas,360.70999999999987,2892,70,0.1361428571428571
21356,TOAST ITS - FAIRY FLOWER,bas,360.69000000000005,303,53,1.1644444444444442
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,bas,360.20000000000005,1736,62,0.2345161290322579
22532,MAGIC DRAWING SLATE LEAP FROG ,bas,360.0599999999999,1063,66,0.41338235294117714
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,moyen,360.0,240,1,1.5
84459B,YELLOW METAL CHICKEN HEART ,bas,360.0,288,2,1.25
84632,DECORATIVE HANGING SHELVING UNIT,premium,359.7,6,5,59.95
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,bas,359.3999999999996,924,79,0.38987500000000036
82616B,FRAPPUCINO SCARF KNITTING KIT,bas,358.75,287,33,1.25
23429,RED RETRO KITCHEN WALL CLOCK,premium,358.6000000000001,44,20,8.150000000000002
22230,JIGSAW TREE WITH WATERING CAN,bas,356.46000000000004,926,63,0.5445454545454543
72819,CUPID DESIGN SCENTED CANDLES,moyen,356.4000000000001,144,22,2.5295454545454534
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,bas,356.2500000000001,429,31,0.8387096774193552
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,moyen,355.65,139,5,2.79
21415,CLAM SHELL SMALL ,moyen,354.90000000000003,169,27,2.100000000000001
22936,BAKING MOULD ROSE WHITE CHOCOLATE,premium,354.38,108,30,3.355625
85169C,EAU DE NIL LOVE BIRD CANDLE,bas,353.72,336,21,1.1833333333333333
85130D,BEADED CRYSTAL HEART PINK LARGE,bas,353.13,447,32,0.7899999999999995
23044,PAPER LANTERN 9 POINT HOLLY STAR S,premium,352.7500000000001,85,19,4.150000000000001
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,bas,352.75,415,22,0.85
23337,EGG FRYING PAN MINT ,moyen,351.5199999999999,169,60,2.0799999999999987
70007,HI TEC ALPINE HAND WARMER,moyen,351.45,213,39,1.65
21374,MIRRORED WALL ART SKULLS,bas,351.25,281,33,1.25
22405,MONEY BOX POCKET MONEY DESIGN,bas,351.19000000000005,347,54,1.1271428571428572
21061,PARTY INVITES FOOTBALL,bas,350.1999999999999,412,52,0.8500000000000008
22516,CHILDS GARDEN RAKE BLUE,moyen,350.10000000000014,171,41,2.094318181818181
85163A,WHITE BAROQUE WALL CLOCK ,premium,349.95,45,18,11.572222222222221
23403,LETTER HOLDER HOME SWEET HOME,moyen,349.81,141,3,2.483333333333334
85232A,SET/3 POLKADOT STACKING TINS,premium,349.5,74,25,4.9220000000000015
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,moyen,349.44000000000005,168,12,2.0799999999999996
84819,DANISH ROSE ROUND SEWING BOX,premium,349.11,87,26,4.150769230769231
79067,CORONA MEXICAN TRAY,premium,348.75,93,17,3.75
20998,ROSE DU SUD OVEN GLOVE,moyen,348.25,119,28,2.935714285714287
22080,RIBBON REEL POLKADOTS ,bas,348.0,240,2,1.45
22082,RIBBON REEL STRIPES DESIGN ,bas,348.0,240,2,1.45
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,bas,348.0,240,5,1.45
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,premium,347.70000000000005,78,7,4.835714285714286
21579,LOLITA  DESIGN  COTTON TOTE BAG,moyen,346.5,154,32,2.25
21664,RIDGED GLASS STORAGE JAR CREAM LID,premium,346.47,97,17,3.7310526315789474
23576,SNACK TRAY RED VINTAGE DOILY,moyen,346.3500000000001,185,29,1.9400000000000008
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,premium,346.19000000000005,71,19,5.31315789473684
23150,IVORY SWEETHEART SOAP DISH,moyen,346.11000000000007,139,40,2.4899999999999993
21135,VICTORIAN  METAL POSTCARD SPRING,bas,345.6,1152,3,0.3333333333333333
22961,JAM MAKING SET PRINTED,premium,345.45000000000005,105,14,3.2899999999999996
22759,SET OF 3 NOTEBOOKS IN PARCEL,premium,345.45000000000005,105,10,3.29
21088,SET/6 FRUIT SALAD PAPER CUPS,bas,345.41999999999996,1576,74,0.2570270270270269
21421,PORCELAIN ROSE LARGE ,bas,345.14,298,13,1.2353846153846155
22260,FELT EGG COSY BLUE RABBIT ,bas,345.09999999999997,406,43,0.8500000000000006
21689,SILVER VANILLA  FLOWER CANDLE POT,premium,345.0,92,23,3.75
23524,HORSE & PONY WALL ART,moyen,343.14000000000004,129,2,2.66
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,moyen,341.70000000000016,134,25,2.549999999999999
35598B,BLACK CHRISTMAS TREE 60CM,bas,339.30000000000007,522,16,0.6500000000000001
84674,FLYING PIG WATERING CAN,moyen,339.2499999999999,115,37,2.950000000000002
85152,HAND OVER THE CHOCOLATE   SIGN ,premium,338.89000000000004,77,10,4.2170000000000005
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,moyen,337.42999999999995,205,36,1.6436842105263156
22308,TEA COSY BLUE STRIPE,moyen,337.0500000000002,141,32,2.5359374999999984
23127,DOLLCRAFT GIRL NICOLE,premium,336.6000000000001,68,12,4.950000000000001
23661,MILK MAIDS MUG ,moyen,336.59999999999997,204,23,1.6499999999999992
90149,SILVER FLOWR PINK SHELL NECKLACE,premium,335.28000000000003,52,3,7.12
85130C,BEADED CRYSTAL HEART BLUE  LARGE,bas,334.9600000000001,424,36,0.7899999999999995
22229,BUNNY WOODEN PAINTED WITH FLOWER ,bas,334.26999999999975,495,62,0.6703125000000005
22265,EASTER DECORATION NATURAL CHICK,bas,334.1000000000002,514,48,0.6499999999999994
84569D,PACK 6 HEART/ICE-CREAM PATCHES,bas,333.75,267,33,1.25
85163B,BLACK BAROQUE WALL CLOCK ,premium,333.6,44,14,11.235714285714286
23420,PANTRY HOOK TEA STRAINER ,moyen,332.80000000000007,160,28,2.0799999999999987
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,premium,332.31999999999994,67,13,4.96
21129,SILVER FISHING GNOME ,premium,332.3,45,20,8.2775
22201,FRYING PAN BLUE POLKADOT,premium,332.25,81,34,4.235294117647059
22322,BIRD DECORATION GREEN POLKADOT,bas,331.49999999999983,390,37,0.8500000000000005
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,moyen,331.41999999999996,118,20,2.870952380952381
21618,4 WILDFLOWER BOTANICAL CANDLES,bas,331.25,265,34,1.25
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,bas,330.65000000000003,389,19,0.8499999999999998
22973,CHILDREN'S CIRCUS PARADE MUG,bas,330.6,228,4,1.45
22972,CHILDREN'S SPACEBOY MUG,bas,330.6,228,5,1.45
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,bas,329.7599999999999,816,61,0.41806451612903284
84616,SILVER ROCCOCO CHANDELIER,premium,329.45,11,6,29.95
22064,PINK DOUGHNUT TRINKET POT ,bas,327.65999999999997,514,13,0.7161538461538461
20704,MR ROBOT SOFT TOY,moyen,327.6,168,17,1.9499999999999995
23236,DOILEY BISCUIT TIN,moyen,327.5999999999999,120,13,2.8592307692307695
23116,VEGETABLE GARDEN CHOPPING BOARD,premium,327.5999999999999,72,17,4.905555555555557
22256,FELT FARM ANIMAL CHICKEN,bas,327.5,262,33,1.25
16259,PIECE OF CAMO STATIONERY SET,bas,326.55999999999995,3380,31,0.09677419354838714
85230B,CINNAMON SCENTED VOTIVE CANDLE,bas,326.23999999999995,1264,38,0.27736842105263143
84913B,MINT GREEN ROSE TOWEL,premium,325.50000000000006,70,20,4.650000000000001
23524,WALL ART HORSE & PONY ,premium,325.47,89,33,3.722121212121212
84926E,FLOWERS TILE COASTER,bas,324.9199999999999,988,36,0.3818918918918914
21867,PINK UNION JACK  LUGGAGE TAG,bas,323.97,261,73,1.2477906976744186
23521,WALL ART CAT AND BIRD ,moyen,323.72999999999996,117,17,2.8429411764705885
85034A,3 GARDENIA MORRIS BOXED CANDLES,premium,322.79,75,24,4.418333333333333
21635,MADRAS NOTEBOOK LARGE ,bas,322.5,258,11,1.25
84658,WHITE STITCHED CUSHION COVER,premium,322.3799999999999,46,16,7.024444444444446
21263,GREEN GOOSE FEATHER TREE 60CM,moyen,321.7499999999999,165,36,1.9500000000000013
22248,DECORATION  PINK CHICK MAGIC GARDEN,bas,321.39000000000004,383,44,0.8472340425531922
23205,CHARLOTTE BAG ALPHABET  DESIGN,bas,320.5,400,22,0.8381818181818183
23421,PANTRY HOOK SPATULA,moyen,320.32000000000016,154,26,2.0799999999999987
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,moyen,320.09999999999997,194,30,1.649999999999999
23524,WALL ART HORSE & PONY ,moyen,319.20000000000005,120,1,2.66
21934,SKULL SHOULDER BAG,bas,319.0,220,3,1.45
21884,CAKES AND BOWS GIFT  TAPE,bas,318.80999999999995,1017,44,0.5036363636363634
22345,PARTY PIZZA DISH BLUE POLKADOT,bas,318.48,972,41,0.5409090909090912
23523,WALL ART TREASURE AHOY ,premium,317.97,87,22,3.708181818181818
85035C,ROSE 3 WICK MORRIS BOX CANDLE,premium,317.7,70,30,4.788666666666666
21724,PANDA AND BUNNIES STICKER SHEET,bas,316.19999999999993,372,57,0.8500000000000008
21723,ALPHABET HEARTS STICKER SHEET,bas,315.35,371,38,0.8500000000000005
20768,GREEN FERN JOURNAL ,moyen,315.3000000000002,130,35,2.5374999999999983
20802,SMALL GLASS SUNDAE DISH CLEAR,bas,314.64,396,9,0.7633333333333333
21775,DECORATIVE FLORE BATHROOM BOTTLE,bas,313.90999999999997,283,41,1.2297560975609756
84817,DANISH ROSE DECORATIVE PLATE,bas,313.7400000000001,762,21,0.40772727272727266
23096,PETIT TRAY CHIC,bas,313.2,216,3,1.45
23130,MISELTOE HEART WREATH ,premium,312.8,80,5,4.07
22162,HEART GARLAND RUSTIC PADDED,moyen,312.69999999999993,106,27,2.9500000000000015
22092,BLUE PAISLEY TISSUE BOX,bas,312.3399999999995,668,88,0.5050000000000004
21881,CUTE CATS TAPE,bas,312.2900000000002,973,43,0.521627906976744
22406,MONEY BOX KINGS CHOICE DESIGN,bas,312.28999999999996,309,58,1.086896551724138
23339,EGG FRYING PAN BLUE ,moyen,312.0000000000002,150,58,2.0799999999999987
84659A,WHITE TRAVEL ALARM CLOCK,moyen,311.8500000000001,132,21,2.5285714285714276
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,premium,311.48999999999995,69,31,4.536250000000002
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,bas,311.25,249,40,1.25
90200E,GREEN SWEETHEART BRACELET,premium,311.0,76,18,4.222222222222222
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,bas,310.25,365,38,0.8500000000000005
21841,BABY MOUSE RED GINGHAM DRESS,premium,310.25,73,20,4.25
16219,HOUSE SHAPE PENCIL SHARPENER,bas,309.8999999999998,2915,47,0.09085106382978722
21417,COCKLE SHELL DISH,moyen,308.70000000000005,147,24,2.100000000000001
85032C,CURIOUS IMAGES GIFT WRAP SET,bas,308.10000000000014,474,76,0.6499999999999991
21115,ROSE CARAVAN DOORSTOP,moyen,308.09999999999997,158,26,1.9500000000000008
22446,PIN CUSHION BABUSHKA PINK,premium,307.7800000000001,86,25,4.005999999999999
84789,ENCHANTED BIRD PLANT CAGE,premium,307.5,82,37,3.75
23478,WOODLAND LARGE PINK FELT HEART,bas,307.18,278,10,1.2289999999999999
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,bas,306.75,409,43,0.75
22346,PARTY PIZZA DISH GREEN POLKADOT,bas,306.42999999999995,883,31,0.5115151515151515
35004G,SET OF 3 GOLD FLYING DUCKS,premium,305.95,53,16,6.1375
22100,SKULLS SQUARE TISSUE BOX,bas,305.80999999999983,729,38,0.6480000000000004
23575,SNACK TRAY PAISLEY PARK,moyen,305.40000000000003,164,22,1.9375000000000002
22233,JIGSAW RABBIT AND BIRDHOUSE,moyen,305.25,185,33,1.649999999999999
22040,BOTANICAL ROSE GIFT WRAP,bas,304.5,725,28,0.42
23131,MISELTOE HEART WREATH WHITE,premium,304.5,78,4,4.050000000000001
22965,3 TRADITIONAL COOKIE CUTTERS  SET,moyen,304.20000000000005,162,4,2.0375
35637A,IVORY STRING CURTAIN WITH POLE ,moyen,304.19999999999993,156,20,1.95
23528,WALL ART SPACEBOY,premium,303.96000000000004,84,20,3.7039999999999997
23396,LA JARDIN BOTANIQUE CUSHION COVER,premium,303.75,81,23,3.75
21879,HEARTS GIFT TAPE,bas,303.23000000000013,1027,57,0.4628813559322031
21060,PARTY INVITES BALLOON GIRL,bas,302.5999999999999,356,53,0.8500000000000008
22721,SET OF 3 CAKE TINS SKETCHBOOK,moyen,302.25,155,22,1.9500000000000004
85034C,3 ROSE MORRIS BOXED CANDLES,premium,301.89,65,20,5.035999999999999
85213,MINI  ZINC GARDEN DECORATIONS ,bas,301.3700000000001,821,24,0.5139999999999995
22106,MIRROR MOSAIC HURRICANE LAMP ,bas,300.0,240,2,1.25
21761,WOOD AND GLASS MEDICINE CABINET,premium,299.49999999999994,10,10,29.949999999999996
23440,PAINT YOUR OWN EGGS IN CRATE,moyen,299.36,164,5,2.022
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,premium,299.25,37,17,8.205882352941176
23525,WALL ART BUFFALO BILL ,premium,299.22,82,27,3.717142857142857
20704,MR ROBOT SOFT TOY,premium,298.85,43,22,6.95
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,moyen,298.74,161,24,2.083600000000001
85016,SET OF 6 VINTAGE NOTELETS KIT,bas,298.35,459,11,0.6500000000000001
21845,DAIRY MAID STRIPE MUG,moyen,298.29999999999995,106,12,2.9166666666666665
23695,DOILY THANK YOU CARD,bas,296.69999999999993,727,44,0.4173913043478263
21620,SET OF 4 ROSE BOTANICAL CANDLES,premium,296.25,79,25,3.75
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,bas,296.25,291,30,1.2265625
85205B,PINK FELT EASTER RABBIT GARLAND,moyen,295.8,116,24,2.549999999999999
22813,PACK 3 BOXES BIRD PANETTONE ,moyen,294.9,166,10,1.9199999999999995
23126,DOLLCRAFT GIRL AMELIE KIT,premium,294.7,66,8,4.8500000000000005
20934,SET/3 POT PLANT CANDLES,premium,294.3,54,20,5.450000000000002
35095A,BLUE VICTORIAN FABRIC OVAL BOX,bas,293.82,811,34,0.41617647058823526
84789,ENCHANTED BIRD PLANT CAGE,moyen,292.05,99,6,2.9499999999999997
21065,BOOM BOX SPEAKER GIRLS,premium,291.54999999999995,49,25,5.949999999999998
21198,WHITE HEART CONFETTI IN TUBE,bas,291.36,576,12,0.5058333333333334
21199,PINK  HEART CONFETTI IN TUBE,bas,291.36,576,11,0.5136363636363637
22232,JIGSAW TOADSTOOLS 3 PIECE,bas,290.28000000000003,492,43,0.59
23410,CURIO CABINET LINEN AND LACE ,premium,290.1000000000001,36,18,8.02777777777778
20725,LUNCH BAG RED SPOTTY,bas,290.0,200,1,1.45
16015,MEDIUM CHINESE STYLE SCISSOR,bas,289.98,662,24,0.48833333333333334
85032A,ROMANTIC IMAGES GIFT WRAP SET,moyen,289.80000000000007,138,8,2.1
23521,CAT AND BIRD WALL ART,bas,288.96000000000004,258,2,1.12
22486,PLASMATRONIC LAMP,premium,288.94,52,10,7.903999999999999
21503,TOYBOX  WRAP ,bas,288.91999999999996,726,23,0.4165217391304348
35809A,ENAMEL PINK TEA CONTAINER,bas,288.8400000000001,348,31,0.8299999999999993
85054,FRENCH ENAMEL POT W LID,bas,288.75,231,15,1.25
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,moyen,288.75,175,20,1.6499999999999992
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,bas,288.25000000000006,349,38,0.8407894736842111
23057,BEADED CHANDELIER T-LIGHT HOLDER,moyen,288.0,192,2,1.5
23055,IVORY CHANDELIER T-LIGHT HOLDER,moyen,288.0,192,2,1.5
70007,HI TEC ALPINE HAND WARMER,bas,287.91,519,14,0.6314285714285715
84946,ANTIQUE SILVER T-LIGHT GLASS,moyen,287.82000000000005,117,7,2.4600000000000004
84358,FLOOR LAMP SHADE WOOD BASE,premium,287.74,32,12,9.341666666666667
23047,PAPER LANTERN 5 POINT SEQUIN STAR,premium,287.5,50,21,5.75
22598,CHRISTMAS MUSICAL ZINC TREE,bas,286.44,812,48,0.3998039215686268
22390,PAPERWEIGHT CHILDHOOD MEMORIES,moyen,285.6000000000001,112,18,2.5499999999999994
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,premium,285.33,69,12,4.216153846153846
23430,BLUE RETRO KITCHEN WALL CLOCK,premium,285.25,35,17,8.150000000000002
21220,SET/4 BADGES DOGS,bas,285.0,228,36,1.25
90160C,TURQ+RED BOUDICCA LARGE BRACELET,premium,284.95,41,16,6.950000000000002
22106,MIRROR MOSAIC HURRICANE LAMP ,premium,284.90000000000003,46,10,6.4300000000000015
90200B,BLACK SWEETHEART BRACELET,premium,284.75,67,24,4.25
35912B,WHITE/PINK CHICK DECORATION,bas,283.89,249,18,1.2288888888888887
37413,ICON MUG REVOLUTIONARY,bas,283.70999999999987,701,79,0.41123456790123497
22043,CHRISTMAS CARD SCREEN PRINT ,bas,283.32000000000005,1188,43,0.2367441860465117
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,bas,283.28000000000003,320,26,0.8159259259259254
23527,WALL ART ANIMALS AND NATURE ,premium,283.23,77,25,3.7146153846153847
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,moyen,283.20000000000005,96,1,2.95
17129F,BLUE GLASS GEMS IN BAG,bas,283.09999999999997,422,17,0.7511764705882352
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,moyen,283.05000000000007,111,37,2.5499999999999985
